,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
409,26,0,26,0,19,0,0,0,0,0,0,0,0,0,0,2
410,21,0,1,2,0,29,5,0,1,0,1,30,2,0,5,2
411,4,0,1,0,2,0,26,17,10,1,0,0,9,0,0,2
412,2,0,0,1,0,0,0,0,35,28,0,10,0,0,0,6
413,11,0,1,0,0,2,18,0,6,6,0,0,5,20,2,1
414,2,1,1,6,3,22,17,0,8,0,0,10,3,2,1,4
415,1,0,0,0,0,0,2,0,23,30,0,19,0,0,0,2
416,9,0,0,5,0,0,0,0,17,6,0,2,0,0,0,16
417,3,0,3,0,4,0,19,20,8,0,0,0,6,0,0,4
418,6,0,0,0,0,0,0,0,29,21,0,5,0,0,0,6
419,7,0,0,0,0,2,0,19,11,0,6,0,0,2,13,2
420,1,0,0,0,0,0,32,0,33,12,0,0,1,0,0,1
421,2,0,0,0,20,0,0,0,0,0,0,1,0,3,0,30
422,6,0,0,0,0,0,1,0,0,14,0,0,16,0,0,16
423,1,0,0,0,0,0,7,0,22,32,0,16,0,0,0,2
424,5,0,0,0,0,0,1,0,41,13,0,1,0,0,0,25
425,6,0,2,0,0,0,26,0,4,5,0,0,1,15,0,1
426,4,0,0,3,0,0,0,0,33,16,0,1,0,0,0,13
427,1,0,3,0,0,3,0,22,16,0,11,0,0,0,4,4
428,19,0,11,1,2,0,21,4,31,4,0,0,0,7,1,26
429,4,0,2,0,23,22,0,19,0,0,0,3,0,0,0,2
430,3,0,1,0,0,0,15,22,16,0,0,0,3,0,0,3
431,1,0,3,0,0,3,30,0,34,16,0,0,0,0,1,2
432,7,0,3,0,0,5,22,0,20,7,0,0,0,10,0,1
433,24,2,0,0,11,0,0,4,1,0,0,0,25,0,0,1
434,1,0,0,0,7,0,0,0,0,0,0,14,0,19,0,23
435,3,0,2,0,0,0,35,20,3,1,0,0,13,0,0,7
436,8,0,9,0,0,6,13,0,16,11,0,0,0,12,0,2
437,30,0,0,3,0,0,3,0,10,0,0,0,0,0,0,37
438,6,0,5,0,3,0,27,18,10,0,0,0,5,0,0,2
439,14,0,0,1,0,0,0,0,26,1,0,0,0,0,0,27
440,4,1,0,0,0,16,0,3,1,0,8,0,10,0,31,1
441,9,0,21,0,7,0,29,24,33,0,0,0,7,0,0,9
442,2,0,18,0,1,0,15,14,34,0,0,0,2,0,0,3
443,10,0,0,0,0,0,1,0,0,6,0,0,10,0,0,33
444,1,0,0,0,0,1,14,0,18,14,0,0,1,0,0,1
445,2,0,0,0,2,0,32,0,36,0,18,0,0,0,0,2
446,2,0,0,0,8,0,0,0,0,0,0,10,0,19,0,25
447,2,0,0,0,19,0,0,0,0,0,0,11,0,14,0,34
448,19,0,0,0,0,0,1,0,26,1,0,1,0,0,0,29
449,1,0,0,0,2,0,27,0,30,0,9,0,0,0,0,1
450,23,3,5,0,0,6,7,0,1,0,0,0,1,35,0,2
451,17,0,1,0,6,6,0,33,1,0,0,0,0,0,0,1
452,34,0,0,2,0,0,5,0,8,0,0,0,0,0,0,31
453,2,27,0,28,0,12,0,0,0,0,3,0,0,0,0,1
454,16,0,0,0,2,0,9,0,34,0,0,0,0,0,0,1
455,2,0,0,5,0,0,0,0,26,26,0,14,0,0,0,2
456,1,0,5,0,1,0,22,19,13,0,0,0,3,0,0,2
457,1,3,0,0,0,0,0,3,31,0,32,8,0,1,0,1
458,12,0,0,0,0,0,1,0,0,8,0,0,10,0,0,28
459,1,0,11,0,1,0,11,12,24,0,0,0,0,0,0,1
460,3,29,2,3,1,8,18,0,8,1,4,0,25,0,0,3
461,6,0,0,0,0,0,34,0,24,6,0,0,0,5,0,1
462,1,0,4,0,3,0,18,13,16,0,0,0,2,0,0,1
463,2,0,10,0,0,0,13,13,23,0,0,0,0,0,0,2
464,2,0,1,0,2,0,20,0,0,25,0,21,0,4,0,1
465,1,0,0,0,0,2,30,0,35,10,0,0,2,0,0,1
466,3,0,1,0,1,0,29,27,12,0,0,0,1,0,0,1
467,1,0,17,0,0,2,9,0,13,28,0,0,2,0,0,1
468,1,10,1,9,0,11,15,0,16,31,0,0,3,3,0,23
469,7,0,17,0,0,0,14,12,22,0,0,0,4,0,0,4
470,1,0,0,0,1,0,3,0,24,24,0,15,1,0,0,1
471,1,0,0,0,0,3,39,0,36,9,0,0,1,1,0,1
472,5,0,6,0,2,0,30,37,29,0,0,0,8,0,0,2
473,1,0,0,3,0,0,4,0,17,12,0,13,0,0,0,2
474,14,1,4,0,0,0,14,2,0,0,0,1,23,0,0,1
475,2,0,3,0,3,0,28,32,18,0,0,0,4,0,0,1
476,1,0,0,0,6,0,0,0,0,0,0,8,0,12,0,25
477,3,0,3,0,1,0,21,27,18,0,0,0,0,0,0,1
478,6,0,0,3,0,0,0,0,37,16,0,1,0,0,0,19
479,1,0,0,1,0,0,22,0,21,18,0,0,0,0,0,1
480,2,0,0,0,0,1,23,0,24,13,0,0,0,1,0,1
481,5,0,0,5,0,0,0,0,31,17,0,0,0,0,0,17
482,9,0,12,0,2,0,17,19,24,0,0,0,1,1,0,3
483,3,0,0,0,5,0,26,29,6,0,0,0,3,0,0,1
484,2,0,0,0,0,0,2,0,38,37,0,6,0,0,0,3
485,7,0,0,0,0,0,2,0,0,9,0,0,10,0,0,23
486,1,0,0,2,0,2,37,0,29,2,0,0,5,0,0,1
487,1,0,0,0,4,0,0,0,0,0,0,12,0,6,0,13
488,1,0,0,0,6,0,0,0,0,0,0,17,0,19,0,29
489,1,0,0,0,0,4,23,0,34,13,0,0,1,1,0,1
490,1,0,3,0,3,0,13,17,25,0,0,0,0,0,0,2
491,15,0,0,1,0,0,3,0,14,3,0,0,0,0,0,18
492,33,1,0,0,0,0,2,0,12,0,0,0,0,0,0,39
493,1,0,0,0,20,0,0,0,0,2,0,7,0,11,0,29
494,3,0,0,0,0,0,3,0,0,22,0,0,29,0,0,17
495,4,0,0,0,0,2,0,33,16,0,1,0,0,1,10,1
496,3,0,0,1,0,0,1,0,24,19,0,16,0,0,0,3
497,5,0,0,0,0,0,4,0,27,21,0,4,2,0,0,5
498,1,0,0,0,0,0,0,0,0,3,0,20,0,22,0,12
499,3,0,4,0,3,0,20,32,13,0,0,0,2,0,0,2
500,5,24,0,31,0,15,0,0,0,0,0,0,0,0,0,1
501,1,0,0,14,1,0,0,0,4,7,0,36,0,0,0,1
502,4,0,0,3,18,0,20,0,19,0,0,0,0,0,0,2
503,1,4,0,0,3,2,0,3,31,0,33,7,0,0,0,8
504,6,0,0,0,0,0,0,0,0,9,0,0,16,0,0,23
505,2,0,0,0,0,0,0,0,31,24,0,3,0,0,0,2
506,9,0,1,0,8,0,45,39,5,0,0,0,8,0,0,3
507,2,0,26,0,0,0,0,3,3,0,39,0,0,0,1,2
508,1,0,0,0,0,2,0,0,4,0,16,0,18,0,22,1
509,1,3,0,1,0,2,24,0,24,10,0,0,7,0,0,2
510,27,0,3,0,0,1,8,0,1,0,0,0,1,41,0,1
511,1,0,0,0,0,3,42,0,32,6,0,0,1,3,0,2
512,1,0,0,1,0,0,2,0,37,17,0,6,0,0,0,13
513,1,1,0,0,0,0,0,5,29,0,22,6,0,1,0,6
514,7,0,0,2,0,0,4,0,32,19,0,3,0,0,0,18
515,2,0,23,0,7,0,21,21,40,0,0,0,0,0,0,7
516,7,0,1,1,5,38,27,0,8,0,5,13,2,6,1,3
517,1,2,0,1,0,2,16,0,17,19,0,0,2,0,0,2
518,5,0,27,0,0,24,0,0,10,0,0,0,0,1,0,7
519,9,0,0,7,0,0,0,0,18,9,0,3,0,0,1,18
520,14,0,20,0,13,0,0,0,0,0,2,0,0,0,0,2
521,5,0,0,0,0,0,1,0,30,16,0,1,0,0,0,14
522,2,0,0,0,2,0,47,42,5,0,0,0,1,0,0,3
523,32,0,0,2,0,0,2,0,12,0,0,0,0,0,0,34
524,1,0,0,0,0,0,2,0,28,31,0,9,0,0,1,2
525,7,0,4,0,6,0,30,39,7,0,0,0,14,0,0,5
526,3,0,5,0,0,0,20,16,8,0,0,0,2,0,0,1
527,3,0,0,1,0,0,2,0,34,28,0,11,0,0,0,11
528,2,0,0,0,0,1,32,0,22,7,0,0,0,4,0,2
529,2,0,9,0,26,0,2,0,29,0,0,0,0,0,1,11
530,3,0,9,0,5,0,10,16,23,0,0,0,0,0,0,1
531,15,0,0,2,0,0,0,0,21,8,0,0,0,0,0,22
532,2,0,25,0,0,23,0,0,13,0,0,0,0,0,0,1
533,2,0,1,0,2,0,38,40,11,0,0,3,1,0,0,1
534,3,0,4,0,1,0,23,26,11,0,0,0,0,0,0,3
535,4,0,15,0,12,0,1,0,28,0,0,0,1,2,0,3
536,2,0,0,1,0,0,6,0,36,32,0,11,0,0,0,8
537,1,0,0,1,0,0,3,0,20,22,0,7,0,0,0,3
538,2,0,0,0,3,0,0,0,0,2,0,19,0,27,0,15
539,3,0,5,0,1,0,27,37,9,1,0,0,0,0,0,3
540,2,0,0,1,0,0,2,0,42,27,0,0,0,0,0,12
541,3,0,11,0,24,0,2,0,36,0,0,0,0,0,0,10
542,8,0,0,0,0,0,0,0,40,16,0,2,0,0,0,19
543,1,0,1,0,1,0,29,29,16,0,0,0,2,0,0,1
544,1,0,0,0,31,30,0,11,0,0,0,0,0,0,0,1
545,8,0,3,0,0,0,27,0,4,0,0,0,0,24,0,1
546,10,0,5,0,0,0,15,0,4,0,0,0,0,21,0,4
547,5,0,0,3,0,0,1,0,29,26,0,7,0,0,2,9
548,1,0,0,0,0,17,0,0,0,0,23,0,0,0,0,27
549,5,0,8,0,2,0,28,20,9,0,0,0,5,0,0,2
550,1,0,0,0,0,0,0,0,0,4,0,35,0,30,0,14
551,2,0,0,1,0,0,0,0,32,18,0,0,0,0,0,12
552,1,0,0,0,3,0,19,17,15,0,0,1,0,0,1,1
553,2,0,1,0,1,0,18,17,16,0,0,0,4,0,0,1
554,1,3,0,3,0,2,41,0,31,4,0,0,5,0,0,5
555,2,0,0,3,0,0,4,0,40,31,0,9,0,0,0,7
556,2,28,0,0,0,0,0,1,26,0,4,0,0,0,0,36
557,1,0,20,0,1,0,7,11,35,0,0,0,0,0,0,2
558,5,0,3,0,0,2,0,27,13,0,13,0,0,1,10,3
559,2,0,0,0,0,0,0,0,0,0,0,21,0,27,0,20
560,1,6,0,12,0,4,14,0,16,17,2,0,8,0,0,4
561,4,0,0,0,0,0,1,0,41,17,0,0,0,0,0,20
562,1,0,0,6,0,0,2,0,18,20,0,21,0,0,0,1
563,7,1,0,2,0,0,0,0,18,10,0,1,0,0,0,7
564,7,1,0,2,0,0,3,0,12,10,0,2,0,0,0,10
565,6,0,0,2,0,0,2,0,20,10,0,6,0,0,0,11
566,1,0,0,0,0,0,0,0,25,19,0,5,0,0,0,7
567,7,0,4,0,10,12,0,23,0,0,0,0,0,1,2,1
568,4,0,4,0,4,0,34,48,19,0,0,0,4,0,0,1
569,2,0,3,0,2,0,27,39,24,0,0,0,0,0,1,2
570,13,0,3,0,0,0,21,3,0,0,0,0,20,0,0,1
571,1,3,0,2,0,3,31,0,22,10,0,0,10,0,0,1
572,12,1,5,0,0,4,8,0,6,3,0,0,14,20,3,6
573,6,0,3,0,2,0,41,29,7,0,0,0,9,0,0,2
574,5,1,3,0,3,0,43,32,12,0,0,0,15,0,0,1
575,1,0,2,0,2,0,21,19,7,0,0,0,0,0,0,4
576,6,0,0,2,0,0,2,0,40,20,0,0,0,0,0,9
577,3,0,0,0,17,0,0,0,0,0,0,0,2,0,36,1
578,2,0,3,0,3,0,22,24,13,0,0,0,0,0,0,4
579,5,0,0,0,0,0,1,0,28,18,0,1,0,0,0,11
580,1,8,0,6,0,3,36,0,32,7,0,0,8,0,0,1
581,2,0,0,0,6,0,0,0,0,0,0,12,0,17,0,19
582,1,0,0,0,7,0,0,0,0,0,0,7,0,14,0,26
583,7,0,4,0,0,0,24,0,11,3,0,0,0,18,0,1
584,3,0,0,0,2,0,19,22,15,0,0,0,2,0,0,1
585,1,0,0,0,22,0,0,0,1,0,0,0,0,0,35,2
586,3,23,1,8,0,4,14,0,4,0,3,0,21,0,0,6
587,4,0,1,2,4,26,30,0,15,2,0,1,0,0,6,3
588,4,0,0,0,0,0,1,0,34,32,0,8,0,0,0,3
589,5,0,0,0,16,0,0,0,0,0,0,3,0,3,0,26
590,1,0,34,0,0,31,0,0,7,0,0,0,0,0,0,1
591,4,0,0,4,0,0,3,0,23,25,0,21,0,0,0,1
592,22,2,0,6,0,0,1,0,17,4,0,0,0,0,0,32
593,10,0,0,0,0,0,0,0,0,9,0,0,14,0,0,27
594,5,0,2,0,0,15,9,0,7,0,3,16,1,7,0,1
595,16,0,5,0,0,1,18,0,7,2,0,0,0,21,0,2
596,14,0,7,0,0,1,15,0,1,2,0,0,0,23,0,2
597,14,1,5,0,0,1,30,0,7,0,0,0,0,32,0,1
598,11,0,0,4,0,0,0,0,36,16,0,2,0,0,0,16
599,4,0,0,0,0,0,3,0,39,30,0,8,0,0,0,2
600,2,0,24,0,1,0,8,11,29,0,0,0,0,0,0,1
601,1,0,0,0,3,0,29,0,30,0,8,0,0,0,0,2
602,4,0,0,4,0,0,2,0,14,10,0,16,0,0,0,1
603,4,0,0,0,18,0,0,0,0,2,0,8,0,10,0,28
604,23,4,1,0,9,0,7,4,1,0,0,1,23,0,0,2
605,4,0,0,0,0,0,2,0,0,9,0,0,13,0,0,12
606,21,0,0,3,0,0,1,0,16,0,0,0,0,0,0,26
607,2,0,0,0,4,0,0,0,0,0,22,0,23,0,26,1
608,1,0,0,0,0,16,0,0,0,0,19,0,0,0,0,15
609,9,0,0,0,0,0,0,0,34,8,0,0,0,0,0,24
610,1,0,0,0,0,0,4,0,27,32,0,7,0,0,0,4
611,1,0,0,4,0,1,19,0,23,15,1,0,0,0,0,1
612,5,0,1,0,0,0,29,6,0,0,0,0,25,0,0,1
613,1,0,10,0,4,0,5,1,26,0,0,0,1,0,1,1
614,1,0,21,0,0,24,0,0,5,0,0,0,0,0,0,3
615,4,2,0,0,1,3,15,11,21,1,0,1,0,0,0,2
616,23,0,0,0,0,0,0,0,19,0,0,0,0,0,0,32
617,9,0,3,0,0,0,20,0,10,7,0,0,2,16,0,2
618,31,0,0,0,0,0,0,0,13,0,0,0,0,0,0,37
619,2,7,0,0,0,7,15,0,17,16,0,0,4,0,0,10
620,1,0,0,0,0,0,0,0,0,1,0,25,0,23,0,13
621,5,0,0,1,0,0,2,0,20,18,0,7,0,0,0,6
622,1,0,0,2,0,0,1,0,20,24,0,16,0,0,0,1
623,1,0,45,0,0,27,0,0,7,0,0,0,0,0,0,4
624,5,0,4,0,3,0,19,24,10,0,0,0,7,0,0,2
625,1,0,0,1,0,0,4,0,22,30,0,13,0,0,0,4
626,9,0,0,3,0,0,0,0,37,16,0,3,0,0,0,23
627,1,0,3,0,3,0,17,18,21,0,0,0,3,0,0,1
628,2,0,0,0,4,0,37,0,24,0,0,0,0,0,0,10
629,1,0,0,0,1,0,0,4,30,0,21,14,0,0,0,3
630,3,0,22,0,14,0,14,0,0,0,0,0,9,0,0,1
631,1,1,7,0,0,2,7,0,9,20,0,0,0,3,3,1
632,1,0,0,1,0,0,5,0,17,25,0,12,0,0,0,1
633,4,0,1,0,2,0,17,19,10,0,0,0,0,0,0,1
634,4,0,0,0,0,0,0,0,31,24,0,13,0,0,0,3
635,4,0,3,0,0,4,38,0,35,9,0,0,3,10,0,4
636,7,0,0,0,0,0,0,0,35,6,0,1,0,0,0,20
637,13,0,0,1,0,0,0,0,28,8,0,0,0,0,0,22
638,3,0,0,2,0,0,2,0,32,18,0,7,0,0,0,7
639,9,2,0,3,2,2,29,0,23,8,7,0,9,1,0,2
640,28,1,0,8,0,0,0,0,15,5,0,0,0,0,0,33
641,1,0,9,0,1,0,16,21,25,0,0,0,0,0,0,1
642,3,0,6,0,5,0,37,32,7,0,0,0,7,0,0,3
643,17,0,0,7,0,0,3,0,18,3,0,0,0,0,0,33
644,7,0,0,0,0,0,26,16,7,0,0,0,13,0,0,1
645,6,0,0,3,0,0,0,0,21,8,0,1,0,0,0,17
646,1,0,0,0,0,0,6,0,0,17,0,0,20,0,0,15
647,2,2,0,5,0,0,2,0,13,7,0,1,0,0,4,10
648,3,0,0,0,0,0,2,0,41,22,0,2,0,0,0,14
649,10,1,6,0,0,1,25,0,11,0,0,0,0,22,0,1
650,1,0,0,0,15,0,0,0,0,2,0,16,0,18,0,35
651,2,0,0,3,0,0,2,0,25,27,0,16,0,0,0,1
652,16,1,0,6,0,0,6,0,12,2,0,0,0,0,1,35
653,3,0,0,0,1,0,32,30,3,0,0,0,3,0,0,1
654,6,0,0,1,0,0,0,0,17,13,0,6,0,0,0,7
655,1,0,0,0,4,0,36,0,25,0,4,0,0,0,0,14
656,4,0,0,0,18,0,0,0,0,1,0,1,0,2,0,23
657,1,0,0,0,3,0,0,0,0,1,0,26,0,28,0,17
658,10,3,0,0,0,7,0,0,0,0,0,0,0,0,0,8
659,3,0,0,1,0,0,3,0,37,35,0,7,0,0,0,2
660,1,0,0,0,3,0,0,0,0,2,0,18,0,22,0,20
661,4,0,8,0,8,0,2,1,13,0,0,0,0,0,0,13
662,2,0,0,5,0,0,1,0,9,13,0,27,0,0,0,2
663,2,0,3,0,2,0,21,21,19,0,0,0,0,0,0,2
664,6,0,0,2,0,0,3,0,40,24,0,4,0,0,0,18
665,6,0,0,0,0,0,0,0,49,39,0,6,0,0,2,5
666,3,0,0,0,0,0,1,0,0,12,0,0,17,0,0,15
667,2,0,6,0,0,1,25,0,38,21,0,0,0,2,0,2
668,6,0,2,0,0,0,16,0,0,0,0,0,0,0,0,28
669,3,0,0,0,4,0,26,16,5,0,0,2,7,0,0,1
670,1,0,0,9,0,5,6,0,12,31,1,0,0,0,0,1
671,3,0,1,0,9,0,25,21,13,0,0,0,4,0,0,3
672,7,0,3,0,3,0,53,47,8,0,0,0,9,0,0,1
673,2,1,0,15,2,1,12,15,20,3,0,5,1,0,2,2
674,13,2,5,0,2,0,17,9,3,0,0,9,27,0,4,2
675,21,0,0,2,0,0,0,0,28,9,0,0,0,0,0,28
676,1,0,0,1,0,0,1,0,33,28,0,9,0,0,0,3
677,14,0,0,3,0,0,0,0,21,5,0,0,0,0,0,24
678,2,0,0,3,0,0,1,0,49,27,0,0,0,0,0,11
679,1,0,4,0,2,0,42,37,17,0,0,0,2,0,0,1
680,1,0,0,2,0,0,1,0,35,31,0,9,0,0,0,2
681,22,0,5,0,2,0,23,7,2,0,0,4,27,1,5,5
682,2,0,0,0,0,0,1,0,38,34,0,5,0,0,0,3
683,1,0,2,0,2,0,20,25,14,0,0,0,0,0,0,2
684,10,0,2,0,13,14,0,20,0,0,0,0,0,0,0,2
685,10,0,0,0,0,0,19,0,0,21,0,26,0,0,0,1
686,1,0,0,0,5,0,0,0,0,2,0,23,0,30,0,17
687,17,0,4,0,0,1,26,0,3,1,0,0,1,28,0,1
688,10,0,5,0,1,0,35,15,5,0,0,0,18,0,1,1
689,20,0,3,0,0,1,28,0,8,1,0,0,1,30,0,1
690,12,0,1,0,22,23,0,29,0,0,0,0,0,0,0,1
691,2,0,0,0,0,0,1,0,23,24,0,16,0,0,0,3
692,17,0,0,2,0,0,0,0,18,4,0,0,0,0,0,20
693,2,0,0,5,0,0,1,0,15,16,0,14,0,0,0,6
694,2,0,0,0,9,0,0,0,0,0,0,16,0,20,0,28
695,3,2,9,0,0,3,19,0,19,19,0,0,0,3,3,1
696,1,0,0,0,0,0,0,0,38,32,0,5,0,0,0,3
697,1,8,0,1,0,1,33,0,16,3,0,0,12,0,0,1
698,14,0,0,0,0,0,1,0,13,0,0,0,0,0,0,22
699,16,0,0,0,6,6,0,33,1,0,0,0,0,0,0,1
700,3,0,10,0,0,0,11,17,19,0,0,0,4,0,0,3
701,1,2,0,12,0,9,2,0,0,23,0,0,0,0,0,1
702,3,0,16,0,0,1,8,0,14,27,0,0,8,0,0,3
703,4,0,6,0,8,0,35,39,17,0,0,0,0,0,0,4
704,1,0,0,0,0,19,0,0,0,0,26,0,0,0,0,15
705,13,0,0,2,0,0,0,0,22,9,0,0,0,0,0,19
706,10,0,0,0,0,0,1,0,0,10,0,0,14,0,0,34
707,5,1,4,0,7,25,12,0,13,0,2,9,5,2,4,1
708,3,0,0,0,0,0,37,27,6,0,0,0,7,0,0,2
709,2,0,0,0,0,0,2,0,0,26,0,0,33,0,0,20
710,1,10,0,3,0,2,34,0,27,2,1,0,13,0,0,1
711,4,0,0,0,0,0,0,0,0,1,0,25,0,23,0,15
712,12,0,0,4,0,0,1,0,23,6,0,3,0,0,0,23
713,17,0,0,3,0,0,1,0,17,1,0,2,0,0,1,29
714,1,0,1,0,1,0,27,30,11,0,0,0,3,0,0,2
715,3,0,0,0,1,0,23,23,8,0,0,0,2,0,0,3
716,3,0,24,0,0,0,4,5,33,0,0,0,0,0,0,1
717,5,0,0,1,0,0,0,0,32,21,0,6,0,0,0,5
718,2,0,0,0,0,0,1,0,0,15,0,0,16,0,0,17
719,1,0,0,3,0,0,0,0,45,29,0,3,0,0,0,12
720,1,37,0,0,3,0,0,4,4,0,2,0,0,0,0,36
721,19,1,0,3,0,0,3,0,9,3,0,0,0,0,1,26
722,5,0,15,0,7,0,36,28,18,0,0,0,10,0,0,4
723,2,0,0,0,4,0,28,0,26,0,7,0,0,0,0,3
724,14,0,0,3,0,0,0,0,26,3,0,0,0,0,0,23
725,7,0,0,3,0,0,3,0,21,3,0,2,0,0,1,19
726,3,0,14,0,6,0,11,13,23,0,0,0,0,1,0,3
727,11,0,0,2,0,0,1,0,31,14,0,2,0,0,0,22
728,2,0,7,0,3,0,21,27,13,5,0,0,3,0,0,2
729,3,0,0,0,0,0,3,0,0,18,0,0,23,0,0,22
730,1,0,1,0,0,0,28,0,24,10,0,0,0,4,0,1
731,3,0,2,0,18,23,0,13,0,0,0,2,0,0,0,1
732,22,0,0,6,0,0,3,0,15,0,0,1,0,0,0,27
733,3,0,6,0,2,0,12,15,20,0,0,0,1,0,0,1
734,2,0,0,0,0,18,0,0,0,0,22,0,0,0,0,25
735,1,0,0,0,0,0,1,0,0,27,0,0,32,0,0,11
736,3,0,1,0,2,0,28,12,3,0,0,0,4,0,0,2
737,3,0,0,1,0,0,3,0,26,30,0,7,0,0,0,3
738,23,0,0,3,0,0,3,0,15,0,0,0,0,0,0,32
739,2,0,0,2,0,0,1,0,32,24,0,7,0,0,0,8
740,3,0,0,0,0,0,1,0,4,0,24,0,26,0,14,1
741,2,35,0,30,0,0,0,0,0,0,11,0,0,0,0,1
742,1,3,2,9,0,0,22,0,25,16,0,0,0,0,0,1
743,3,0,0,1,0,0,2,0,33,20,0,2,0,0,0,10
744,5,5,0,0,7,0,3,0,19,21,7,0,12,0,9,1
745,4,0,1,0,5,0,35,17,3,0,0,0,16,0,0,1
746,3,1,5,0,5,0,26,29,24,0,0,0,0,1,1,2
747,11,0,0,1,0,0,0,0,34,6,0,0,0,0,0,30
748,2,0,6,0,2,0,6,12,20,0,0,0,0,0,0,2
749,7,0,1,0,4,0,30,19,4,0,0,0,14,0,0,1
750,1,2,12,0,0,3,18,0,21,27,0,0,0,1,4,4
751,4,0,0,0,12,0,0,0,0,3,0,6,0,10,0,21
752,4,0,5,0,0,0,20,0,25,28,0,0,0,0,0,1
753,1,0,13,0,6,0,2,1,29,0,0,0,0,0,0,6
754,1,0,0,0,1,0,0,0,0,0,0,18,0,22,0,19
755,2,1,0,0,1,0,30,24,9,0,0,0,9,0,1,4
756,2,0,0,0,0,1,0,36,25,0,4,0,0,1,6,2
757,1,0,0,5,15,0,26,0,14,0,0,0,0,0,0,2
758,5,0,4,0,3,0,20,23,11,0,0,0,2,0,0,4
759,3,0,0,0,4,0,0,0,0,3,0,23,0,31,0,17
760,6,0,0,3,0,0,0,0,26,8,0,0,0,0,0,19
761,5,0,0,5,0,0,0,0,23,9,0,1,0,0,0,16
762,2,0,1,0,5,0,27,23,14,0,0,0,1,0,0,2
763,3,0,1,0,1,0,13,20,19,0,0,0,2,0,0,3
764,2,0,2,0,0,0,20,15,9,0,0,0,5,0,0,1
765,2,0,10,1,1,10,12,0,26,0,0,0,0,0,0,1
766,6,0,1,0,10,16,0,27,0,0,1,0,0,0,0,1
767,6,0,19,0,0,30,0,0,8,0,0,0,0,0,0,1
768,11,0,3,0,1,0,29,13,3,0,0,0,21,0,0,1
769,7,0,0,6,0,0,1,0,23,12,0,0,0,0,0,15
770,2,0,0,1,0,0,0,0,44,41,0,6,0,0,0,5
771,7,0,1,0,0,0,28,12,5,0,0,0,12,0,0,2
772,5,0,15,0,19,0,5,4,43,0,0,0,0,1,0,11
773,1,0,1,0,0,1,0,21,23,0,18,3,0,0,0,1
774,1,0,0,0,10,0,0,0,0,0,0,9,0,15,0,24
775,1,0,0,3,0,0,2,0,20,18,0,10,0,0,0,2
776,12,0,0,0,0,0,0,0,23,12,0,3,0,0,0,19
777,3,0,0,1,0,0,0,0,34,16,0,2,0,0,0,13
778,16,0,0,3,0,0,0,0,28,9,0,0,0,0,0,25
779,2,0,0,0,0,0,2,0,0,17,0,0,19,0,0,14
780,5,0,6,0,3,0,26,20,7,0,0,0,12,0,0,5
781,14,0,0,4,0,0,1,0,17,1,0,0,0,0,0,32
782,5,0,3,0,1,1,16,0,8,6,0,0,6,13,1,5
783,1,0,0,0,5,0,0,0,1,0,27,0,25,0,24,1
784,2,0,0,0,20,0,0,0,0,0,0,5,0,6,0,37
785,5,0,1,0,2,0,42,32,2,0,0,0,10,0,0,1
786,1,0,0,0,1,0,0,0,0,5,0,25,0,30,0,12
787,4,0,3,0,0,0,41,16,1,0,0,0,10,0,0,4
788,1,2,0,3,0,9,29,0,26,11,0,0,3,0,0,5
789,4,0,0,1,0,0,1,0,37,29,0,12,0,0,0,6
790,7,0,10,0,2,0,15,15,18,1,0,0,1,0,0,1
791,3,0,1,0,6,0,29,33,15,0,0,0,5,0,0,4
792,3,0,0,12,0,0,0,3,9,0,12,0,27,0,0,1
793,1,0,0,0,9,0,0,0,0,2,0,17,0,24,0,22
794,1,0,0,0,0,0,5,0,14,16,0,12,0,0,0,2
795,3,0,11,0,9,0,2,1,30,0,0,0,0,0,0,7
796,11,1,2,0,2,0,43,21,3,0,0,0,13,0,1,2
797,3,31,0,34,0,11,0,0,0,0,3,0,0,0,0,1
798,40,0,0,2,0,0,1,0,11,0,0,0,0,0,0,41
799,2,0,0,0,1,0,38,0,40,0,15,0,0,0,0,2
800,19,0,0,2,0,0,6,0,17,1,0,0,0,0,0,17
801,4,0,1,0,5,0,18,17,6,0,0,0,2,0,0,3
802,11,0,0,0,0,0,2,0,19,2,0,1,0,0,0,18
803,5,0,0,0,0,22,0,0,0,0,28,0,0,0,0,16
804,3,0,0,0,1,0,32,34,12,0,0,0,2,0,0,1
805,2,0,0,1,0,0,6,0,21,27,0,13,0,0,0,3
806,3,0,0,0,0,0,20,0,8,15,0,0,1,8,1,7
807,35,4,0,1,0,0,8,0,6,1,0,0,0,0,0,33
808,3,0,14,0,0,2,8,0,15,23,0,0,1,0,1,1
809,5,0,2,0,1,0,32,15,2,0,0,0,16,0,0,3
810,4,0,14,0,1,0,8,6,24,0,0,0,0,0,0,2
811,1,0,41,0,0,21,0,0,1,0,0,0,0,1,0,10
812,3,0,0,0,0,0,0,0,0,1,0,18,0,21,0,24
813,6,0,4,0,0,8,29,0,17,5,0,0,1,16,0,2
814,3,0,0,0,14,0,0,0,0,0,0,1,0,14,0,24
815,1,0,0,2,0,0,3,0,28,22,0,0,0,0,0,3
816,16,0,0,0,0,0,2,0,0,15,0,0,16,0,0,32
817,2,0,0,0,0,0,0,0,32,31,0,15,0,0,0,2
818,2,0,0,0,22,0,0,0,0,0,0,7,0,8,0,34
